"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c"
"iguodan01",2007,23,3,"PHI","NBA","SG",76,3062,-3.4,-0.9,0,0.55,0.45,0,0,0,1684.1,1377.9,0,0
"iguodan01",2008,24,4,"PHI","NBA","SF",82,3242,-0.2,-1.8,0,0.22,0.75,0.04,0,0,713.24,2431.5,129.68,0
"iguodan01",2009,25,5,"PHI","NBA","SF",82,3269,1.8,10.9,0,0.13,0.84,0.02,0,0,424.97,2745.96,65.38,0
"iguodan01",2010,26,6,"PHI","NBA","SF",82,3193,-4.7,0,0,0.33,0.63,0.03,0,0,1053.69,2011.59,95.79,0
"iguodan01",2011,27,7,"PHI","NBA","SF",67,2469,3.6,4.9,0,0.1,0.86,0.04,0,0,246.9,2123.34,98.76,0
"iguodan01",2012,28,8,"PHI","NBA","SF",62,2209,5.7,3.1,0,0.34,0.65,0.02,0,0,751.06,1435.85,44.18,0
"iguodan01",2013,29,9,"DEN","NBA","SG",80,2779,6.7,5,0.03,0.86,0.11,0,0,83.37,2389.94,305.69,0,0
"iguodan01",2014,30,10,"GSW","NBA","SF",63,2040,13.8,18,0.01,0.2,0.78,0.01,0,20.4,408,1591.2,20.4,0
"iguodan01",2015,31,11,"GSW","NBA","SF",77,2069,11.4,1.2,0,0.01,0.96,0.03,0,0,20.69,1986.24,62.07,0
"iguodan01",2016,32,12,"GSW","NBA","SF",65,1732,13.3,4,0,0.01,0.85,0.15,0,0,17.32,1472.2,259.8,0
"iguodan01",2017,33,13,"GSW","NBA","SF",76,1998,12.3,1.1,0,0.03,0.9,0.08,0,0,59.94,1798.2,159.84,0
"iguodan01",2018,34,14,"GSW","NBA","SF",64,1622,8.2,3.2,0,0.14,0.82,0.04,0,0,227.08,1330.04,64.88,0
"iguodan01",2019,35,15,"GSW","NBA","SF",68,1578,8.7,3.3,0.03,0.34,0.59,0.05,0,47.34,536.52,931.02,78.9,0
"millean02",2001,24,1,"CLE","NBA","PG",82,2848,-1.3,12.4,0.97,0.03,0,0,0,2762.56,85.44,0,0,0
"millean02",2002,25,2,"CLE","NBA","PG",81,3023,-1.7,8.5,0.97,0.04,0,0,0,2932.31,120.92,0,0,0
"millean02",2003,26,3,"LAC","NBA","PG",80,2913,-5.7,-4.3,1,0,0,0,0,2913,0,0,0,0
"millean02",2004,27,4,"DEN","NBA","PG",82,2838,2.6,5.9,1,0,0,0,0,2838,0,0,0,0
"millean02",2005,28,5,"DEN","NBA","PG",82,2852,3,2.9,0.62,0.38,0,0,0,1768.24,1083.76,0,0,0
"millean02",2006,29,6,"DEN","NBA","PG",82,2937,2.2,7.2,0.57,0.36,0.08,0,0,1674.09,1057.32,234.96,0,0
"millean02",2007,30,7,"TOT","NBA","PG",80,2966,-0.5,0.2,0.86,0.14,0,0,0,2550.76,415.24,0,0,0
"millean02",2007,30,7,"DEN","NBA","PG",23,822,1.5,-0.5,0.7,0.3,0,0,0,575.4,246.6,0,0,0
"millean02",2007,30,7,"PHI","NBA","PG",57,2144,-1.3,4.2,0.93,0.07,0,0,0,1993.92,150.08,0,0,0
"millean02",2008,31,8,"PHI","NBA","PG",82,3016,-1.5,-7,0.68,0.32,0,0,0,2050.88,965.12,0,0,0
"millean02",2009,32,9,"PHI","NBA","PG",82,2976,1,4.5,1,0,0,0,0,2976,0,0,0,0
"millean02",2010,33,10,"POR","NBA","PG",82,2500,7.2,8.7,0.77,0.23,0,0,0,1925,575,0,0,0
"millean02",2011,34,11,"POR","NBA","PG",81,2650,5.1,10.5,1,0.01,0,0,0,2650,26.5,0,0,0
"millean02",2012,35,12,"DEN","NBA","SG",66,1809,5.1,3.9,0.51,0.49,0,0,0,922.59,886.41,0,0,0
"millean02",2013,36,13,"DEN","NBA","PG",82,2151,4.2,-2.3,0.6,0.4,0,0,0,1290.6,860.4,0,0,0
"millean02",2014,37,14,"TOT","NBA","SG",58,982,3.1,4.1,0.45,0.52,0.03,0,0,441.9,510.64,29.46,0,0
"millean02",2014,37,14,"DEN","NBA","SG",30,570,1.6,4.4,0.12,0.83,0.06,0,0,68.4,473.1,34.2,0,0
"millean02",2014,37,14,"WAS","NBA","SG",28,412,5.3,4.5,0.91,0.09,0,0,0,374.92,37.08,0,0,0
"millean02",2015,38,15,"TOT","NBA","PG",81,1253,-3.3,-2.2,0.92,0.08,0,0,0,1152.76,100.24,0,0,0
"millean02",2015,38,15,"WAS","NBA","PG",51,631,-5.9,-8,1,0,0,0,0,631,0,0,0,0
"millean02",2015,38,15,"SAC","NBA","PG",30,622,-0.9,3.3,0.83,0.17,0,0,0,516.26,105.74,0,0,0
"millean02",2016,39,16,"TOT","NBA","PG",39,461,4.5,0.6,0.93,0.08,0,0,0,428.73,36.88,0,0,0
"millean02",2016,39,16,"MIN","NBA","PG",26,280,-0.9,2.6,0.99,0.01,0,0,0,277.2,2.8,0,0,0
"millean02",2016,39,16,"SAS","NBA","PG",13,181,13,1.5,0.83,0.17,0,0,0,150.23,30.77,0,0,0
"kirilan01",2002,20,1,"UTA","NBA","SF",82,2151,8.3,15.5,0,0.01,0.71,0.28,0.01,0,21.51,1527.21,602.28,21.51
"kirilan01",2003,21,2,"UTA","NBA","SF",80,2213,2.7,-1,0,0.01,0.92,0.07,0,0,22.13,2035.96,154.91,0
"kirilan01",2004,22,3,"UTA","NBA","PF",78,2895,1.5,11.4,0,0,0.43,0.57,0,0,0,1244.85,1650.15,0
"kirilan01",2005,23,4,"UTA","NBA","PF",41,1349,3.3,12.7,0,0,0.5,0.5,0,0,0,674.5,674.5,0
"kirilan01",2006,24,5,"UTA","NBA","SF",69,2604,1,12.3,0,0.01,0.72,0.27,0,0,26.04,1874.88,703.08,0
"kirilan01",2007,25,6,"UTA","NBA","SF",70,2049,1.1,-4.6,0,0.01,0.91,0.08,0,0,20.49,1864.59,163.92,0
"kirilan01",2008,26,7,"UTA","NBA","SF",72,2217,9.2,4.1,0,0,0.91,0.09,0,0,0,2017.47,199.53,0
"kirilan01",2009,27,8,"UTA","NBA","PF",67,1831,7.4,8.5,0,0,0.49,0.49,0.02,0,0,897.19,897.19,36.62
"kirilan01",2010,28,9,"UTA","NBA","SF",58,1681,6.7,1.9,0,0,0.88,0.12,0,0,0,1479.28,201.72,0
"kirilan01",2011,29,10,"UTA","NBA","SF",64,1999,-0.5,3,0,0,0.77,0.23,0,0,0,1539.23,459.77,0
"kirilan01",2013,31,11,"MIN","NBA","SF",64,2034,-0.5,3.6,0,0.01,0.94,0.05,0,0,20.34,1911.96,101.7,0
"kirilan01",2014,32,12,"BRK","NBA","PF",45,857,-2.6,-2.4,0,0,0.07,0.91,0.02,0,0,59.99,779.87,17.14
"kirilan01",2015,33,13,"BRK","NBA","SF",7,36,-38.4,-35.6,0,0,0.36,0.64,0,0,0,12.96,23.04,0
"nocioan01",2005,25,1,"CHI","NBA","SF",81,1892,-3.5,-9.2,0,0.02,0.83,0.14,0.01,0,37.84,1570.36,264.88,18.92
"nocioan01",2006,26,2,"CHI","NBA","PF",82,2239,-1.4,-5.5,0,0,0.42,0.56,0.01,0,0,940.38,1253.84,22.39
"nocioan01",2007,27,3,"CHI","NBA","PF",53,1406,1.7,-5.7,0,0,0.2,0.78,0.02,0,0,281.2,1096.68,28.12
"nocioan01",2008,28,4,"CHI","NBA","SF",82,2021,-2.7,0.8,0,0.02,0.84,0.14,0,0,40.42,1697.64,282.94,0
"nocioan01",2009,29,5,"TOT","NBA","PF-SF",76,1991,-0.4,5.8,0,0.01,0.34,0.62,0.04,0,19.91,676.94,1234.42,79.64
"nocioan01",2009,29,5,"CHI","NBA","PF",53,1278,2.6,4,0,0,0.22,0.74,0.04,0,0,281.16,945.72,51.12
"nocioan01",2009,29,5,"SAC","NBA","SF",23,713,-5.7,4.5,0,0.02,0.54,0.42,0.03,0,14.26,385.02,299.46,21.39
"nocioan01",2010,30,6,"SAC","NBA","SF",75,1477,-6.1,-2.4,0,0.23,0.66,0.11,0,0,339.71,974.82,162.47,0
"nocioan01",2011,31,7,"PHI","NBA","SF",54,931,-7.3,-11.8,0,0.02,0.87,0.1,0,0,18.62,809.97,93.1,0
"nocioan01",2012,32,8,"PHI","NBA","SF",11,56,-13.4,-18.5,0,0.19,0.48,0.32,0,0,10.64,26.88,17.92,0
"declean01",2001,27,1,"ORL","NBA","C",67,903,7.8,8.7,0,0,0,0.25,0.75,0,0,0,225.75,677.25
"declean01",2002,28,2,"ORL","NBA","C",61,633,0,-2,0,0,0,0.22,0.79,0,0,0,139.26,500.07
"declean01",2003,29,3,"ORL","NBA","C",77,1327,4.7,7,0,0,0,0.35,0.65,0,0,0,464.45,862.55
"declean01",2004,30,4,"ORL","NBA","C",71,1211,-3.5,6.3,0,0,0,0.04,0.96,0,0,0,48.44,1162.56
"declean01",2005,31,5,"ORL","NBA","C",8,49,-14.1,-11.5,0,0,0,0.19,0.81,0,0,0,9.31,39.69
"biedran01",2005,18,1,"GSW","NBA","C",30,384,6.1,9.5,0,0,0,0,1,0,0,0,0,384
"biedran01",2006,19,2,"GSW","NBA","C",68,1000,1.5,4.5,0,0,0,0,1,0,0,0,0,1000
"biedran01",2007,20,3,"GSW","NBA","C",82,2382,2.5,7.5,0,0,0,0,1,0,0,0,0,2382
"biedran01",2008,21,4,"GSW","NBA","C",76,2078,4.9,6.2,0,0,0,0,1,0,0,0,0,2078
"biedran01",2009,22,5,"GSW","NBA","C",62,1863,-4.8,-1.6,0,0,0,0,1,0,0,0,0,1863
"biedran01",2010,23,6,"GSW","NBA","C",33,763,-8.3,-5.7,0,0,0,0,1,0,0,0,0,763
"biedran01",2011,24,7,"GSW","NBA","C",59,1397,-8.7,-9.3,0,0,0,0,1,0,0,0,0,1397
"biedran01",2012,25,8,"GSW","NBA","C",47,739,-8.2,-5.9,0,0,0,0,1,0,0,0,0,739
"biedran01",2013,26,9,"GSW","NBA","C",53,495,-5.7,-7.7,0,0,0,0,1,0,0,0,0,495
"biedran01",2014,27,10,"UTA","NBA","C",6,45,-3.4,4.6,0,0,0,0.09,0.91,0,0,0,4.05,40.95
"hardaan01",2001,29,1,"PHO","NBA","SG",4,112,-4.6,-7.1,0,0.95,0.05,0,0,0,106.4,5.6,0,0
"hardaan01",2002,30,2,"PHO","NBA","SG",80,2462,-1.4,-1.7,0.04,0.89,0.07,0,0,98.48,2191.18,172.34,0,0
"hardaan01",2003,31,3,"PHO","NBA","SG",58,1777,0.8,-0.7,0.18,0.82,0,0,0,319.86,1457.14,0,0,0
"hardaan01",2004,32,4,"TOT","NBA","SG",76,2095,-2.2,0.9,0.04,0.55,0.4,0.02,0,83.8,1152.25,838,41.9,0
"hardaan01",2004,32,4,"PHO","NBA","SG",34,876,-4.7,-0.8,0.09,0.88,0.03,0,0,78.84,770.88,26.28,0,0
"hardaan01",2004,32,4,"NYK","NBA","SG",42,1219,-0.4,1.8,0,0.31,0.66,0.03,0,0,377.89,804.54,36.57,0
"hardaan01",2005,33,5,"NYK","NBA","SF",37,894,-5.5,-3.4,0,0.62,0.38,0,0,0,554.28,339.72,0,0
"hardaan01",2006,34,6,"NYK","NBA","SF",4,72,3.6,10.8,0,0.25,0.74,0.01,0,0,18,53.28,0.72,0
"hardaan01",2008,36,7,"MIA","NBA","SF",16,325,-6,3.8,0,0.03,0.94,0.03,0,0,9.75,305.5,9.75,0
"sesayan01",2002,25,1,"SEA","NBA","SF",9,142,-8.8,-12.7,0,0,0.59,0.4,0.01,0,0,83.78,56.8,1.42
"sesayan01",2003,26,2,"SEA","NBA","SF",45,448,-7.4,-8.5,0,0.02,0.76,0.23,0,0,8.96,340.48,103.04,0
"sesayan01",2004,27,3,"SEA","NBA","SF",57,583,0.8,1.7,0,0.02,0.66,0.32,0,0,11.66,384.78,186.56,0
"sesayan01",2005,28,4,"GSW","NBA","SF",16,128,-10.8,-8.6,0,0.15,0.68,0.17,0,0,19.2,87.04,21.76,0
"jamisan01",2001,24,1,"GSW","NBA","SF",82,3394,-8.4,8.9,0,0.01,0.42,0.56,0.01,0,33.94,1425.48,1900.64,33.94
"jamisan01",2002,25,2,"GSW","NBA","SF",82,3033,-6.3,-1.8,0,0,0.74,0.25,0.01,0,0,2244.42,758.25,30.33
"jamisan01",2003,26,3,"GSW","NBA","SF",82,3226,-2.1,-5.3,0,0.04,0.84,0.12,0,0,129.04,2709.84,387.12,0
"jamisan01",2004,27,4,"DAL","NBA","SF",82,2376,5.7,2.1,0,0.02,0.72,0.26,0.01,0,47.52,1710.72,617.76,23.76
"jamisan01",2005,28,5,"WAS","NBA","PF",68,2605,2,6.7,0,0,0.18,0.8,0.03,0,0,468.9,2084,78.15
"jamisan01",2006,29,6,"WAS","NBA","SF",82,3288,3.4,8.3,0,0.01,0.53,0.45,0.01,0,32.88,1742.64,1479.6,32.88
"jamisan01",2007,30,7,"WAS","NBA","PF",70,2662,0.7,4.7,0,0,0.14,0.8,0.07,0,0,372.68,2129.6,186.34
"jamisan01",2008,31,8,"WAS","NBA","PF",79,3061,2.7,14,0,0,0.3,0.69,0.01,0,0,918.3,2112.09,30.61
"jamisan01",2009,32,9,"WAS","NBA","PF",81,3096,-8.2,0.3,0,0,0.15,0.84,0.02,0,0,464.4,2600.64,61.92
"jamisan01",2010,33,10,"TOT","NBA","PF",66,2406,0.5,-0.5,0,0,0.07,0.91,0.01,0,0,168.42,2189.46,24.06
"jamisan01",2010,33,10,"WAS","NBA","PF",41,1595,-3.8,2.9,0,0,0.07,0.93,0,0,0,111.65,1483.35,0
"jamisan01",2010,33,10,"CLE","NBA","PF",25,811,9.1,2.1,0,0,0.08,0.88,0.04,0,0,64.88,713.68,32.44
"jamisan01",2011,34,11,"CLE","NBA","PF",56,1842,-10.1,-1.1,0,0,0.01,0.99,0,0,0,18.42,1823.58,0
"jamisan01",2012,35,12,"CLE","NBA","PF",65,2151,-7.3,0.5,0,0,0,0.99,0.01,0,0,0,2129.49,21.51
"jamisan01",2013,36,13,"LAL","NBA","PF",76,1636,1.6,0,0,0,0.33,0.65,0.02,0,0,539.88,1063.4,32.72
"jamisan01",2014,37,14,"LAC","NBA","PF",22,248,11.6,4.8,0,0,0,0.99,0.01,0,0,0,245.52,2.48
"cartean01",2001,25,1,"MIA","NBA","PG",72,1630,2.2,-0.6,0.56,0.44,0.01,0,0,912.8,717.2,16.3,0,0
"cartean01",2002,26,2,"MIA","NBA","PG",46,1050,-9.6,-10.6,0.7,0.3,0,0,0,735,315,0,0,0
"cartean01",2003,27,3,"MIA","NBA","PG",49,912,-7.4,-2.2,0.99,0.01,0,0,0,902.88,9.12,0,0,0
"cartean01",2004,28,4,"SAS","NBA","PG",5,87,-0.9,-9.3,1,0,0,0,0,87,0,0,0,0
"cartean01",2005,29,5,"MIN","NBA","PG",66,742,3,1.7,0.97,0.03,0,0,0,719.74,22.26,0,0,0
"cartean01",2006,30,6,"MIN","NBA","PG",45,589,-3,-1,0.83,0.17,0,0,0,488.87,100.13,0,0,0
"cartean01",2007,31,7,"DEN","NBA","PG",2,37,3.9,2.1,1,0,0,0,0,37,0,0,0,0
"cartean01",2008,32,8,"DEN","NBA","PG",70,1960,1,-5,1,0,0,0,0,1960,0,0,0,0
"cartean01",2009,33,9,"DEN","NBA","PG",78,1787,2.8,-1.5,0.97,0.03,0,0,0,1733.39,53.61,0,0,0
"cartean01",2010,34,10,"DEN","NBA","PG",54,859,-1.2,-6.9,0.82,0.18,0,0,0,704.38,154.62,0,0,0
"cartean01",2011,35,11,"TOT","NBA","PG",33,463,1.3,-1.9,0.98,0.02,0,0,0,453.74,9.26,0,0,0
"cartean01",2011,35,11,"DEN","NBA","PG",14,153,-4.3,-9.7,0.93,0.07,0,0,0,142.29,10.71,0,0,0
"cartean01",2011,35,11,"NYK","NBA","PG",19,310,4.1,3.2,1,0,0,0,0,310,0,0,0,0
"cartean01",2012,36,12,"TOR","NBA","PG",24,209,-9.7,-6.4,1,0,0,0,0,209,0,0,0,0
"goldwan01",2001,29,1,"DEN","NBA","PG",20,201,-6,-3.8,0.98,0.02,0,0,0,196.98,4.02,0,0,0
"goldwan01",2003,31,2,"TOT","NBA","PG",15,85,-24.4,-27.2,1,0,0,0,0,85,0,0,0,0
"goldwan01",2003,31,2,"SAS","NBA","PG",10,51,-25.1,-31.6,1,0,0,0,0,51,0,0,0,0
"goldwan01",2003,31,2,"WAS","NBA","PG",5,34,-23.1,-22.3,1,0,0,0,0,34,0,0,0,0
"goldwan01",2004,32,3,"TOT","NBA","PG",11,85,4.6,0.1,1,0,0,0,0,85,0,0,0,0
"goldwan01",2004,32,3,"MIN","NBA","PG",5,66,6.9,0.8,1,0,0,0,0,66,0,0,0,0
"goldwan01",2004,32,3,"NJN","NBA","PG",6,19,-3.3,-6.2,1,0,0,0,0,19,0,0,0,0
"goldwan01",2005,33,4,"TOT","NBA","PG",33,537,-6.1,-7.2,1,0,0,0,0,537,0,0,0,0
"goldwan01",2005,33,4,"DET","NBA","PG",9,55,-22.3,-27.2,1,0,0,0,0,55,0,0,0,0
"goldwan01",2005,33,4,"MIL","NBA","PG",24,482,-4.4,-1.4,1,0,0,0,0,482,0,0,0,0
"goldwan01",2006,34,5,"LAC","NBA","PG",3,22,-2.6,-4.5,1,0,0,0,0,22,0,0,0,0
"johnsan02",2001,26,1,"TOT","NBA","PG",53,511,-10.5,-5.5,0.66,0.35,0,0,0,337.26,178.85,0,0,0
"johnsan02",2001,26,1,"ATL","NBA","PG",25,279,-12,-6.6,0.4,0.6,0,0,0,111.6,167.4,0,0,0
"johnsan02",2001,26,1,"CLE","NBA","PG",28,232,-8.6,-4.1,0.97,0.04,0,0,0,225.04,9.28,0,0,0
"johnsan02",2002,27,2,"NJN","NBA","SG",34,366,5.1,0.8,0.86,0.14,0,0,0,314.76,51.24,0,0,0
"johnsan02",2003,28,3,"NJN","NBA","PG",66,842,2.4,-4.4,1,0,0,0,0,842,0,0,0,0
"johnsan02",2004,29,4,"IND","NBA","PG",73,1598,0,-11.2,0.96,0.04,0,0,0,1534.08,63.92,0,0,0
"johnsan02",2005,30,5,"IND","NBA","PG",63,1747,0.5,-0.7,0.96,0.04,0,0,0,1677.12,69.88,0,0,0
"johnsan02",2006,31,6,"IND","NBA","PG",75,1981,3.7,3.9,0.99,0.01,0,0,0,1961.19,19.81,0,0,0
"johnsan02",2007,32,7,"TOT","NBA","PG",67,1301,-5.1,-7.7,0.84,0.16,0,0,0,1092.84,208.16,0,0,0
"johnsan02",2007,32,7,"DAL","NBA","PG",40,562,-5.7,-16.1,0.97,0.03,0,0,0,545.14,16.86,0,0,0
"johnsan02",2007,32,7,"ATL","NBA","PG",27,739,-4.7,0.8,0.74,0.26,0,0,0,546.86,192.14,0,0,0
"johnsan02",2008,33,8,"TOT","NBA","PG",69,1531,-3.7,-1.8,0.93,0.07,0,0,0,1423.83,107.17,0,0,0
"johnsan02",2008,33,8,"ATL","NBA","PG",42,1121,-0.9,1.6,0.96,0.04,0,0,0,1076.16,44.84,0,0,0
"johnsan02",2008,33,8,"SAC","NBA","PG",27,410,-10.8,-9.4,0.85,0.15,0,0,0,348.5,61.5,0,0,0
"johnsan02",2009,34,9,"ORL","NBA","PG",80,1481,4.5,-5.3,1,0,0,0,0,1481,0,0,0,0
"johnsan02",2010,35,10,"ORL","NBA","PG",31,406,5.5,-3.1,0.94,0.06,0,0,0,381.64,24.36,0,0,0
"millean01",2001,29,1,"TOT","NBA","PF",4,11,-41.1,-41.5,0,0,0,0.71,0.29,0,0,0,7.81,3.19
"millean01",2001,29,1,"ATL","NBA","PF",2,6,-51.5,-45.7,0,0,0,0.47,0.53,0,0,0,2.82,3.18
"millean01",2001,29,1,"HOU","NBA","PF",1,3,25,22.5,0,0,0,1,0,0,0,0,3,0
"millean01",2001,29,1,"PHI","NBA","PF",1,2,-80,-84.8,0,0,0,1,0,0,0,0,2,0
"millean01",2005,33,2,"ATL","NBA","PF",2,9,15.7,26.4,0,0,0,0.66,0.35,0,0,0,5.94,3.15
"peelean01",2001,31,1,"MIN","NBA","SG",75,2126,1.6,0.1,0,0.95,0.05,0,0,0,2019.7,106.3,0,0
"peelean01",2002,32,2,"MIN","NBA","SG",82,2060,0.2,-7.5,0.08,0.92,0.01,0,0,164.8,1895.2,20.6,0,0
"peelean01",2003,33,3,"MIN","NBA","SG",82,2245,1,-3,0,0.98,0.02,0,0,0,2200.1,44.9,0,0
"peelean01",2004,34,4,"SAC","NBA","SG",75,1391,5.7,0.3,0.2,0.75,0.06,0,0,278.2,1043.25,83.46,0,0
"peelean01",2005,35,5,"WAS","NBA","SG",40,529,-11.2,-12.6,0.04,0.77,0.18,0,0,21.16,407.33,95.22,0,0
"walkean02",2001,24,1,"BOS","NBA","PF",81,3396,-2.4,0.7,0,0,0.03,0.96,0.01,0,0,101.88,3260.16,33.96
"walkean02",2002,25,2,"BOS","NBA","PF",81,3406,2.9,4.7,0,0,0.07,0.86,0.07,0,0,238.42,2929.16,238.42
"walkean02",2003,26,3,"BOS","NBA","PF",78,3235,0.9,6.6,0,0,0.03,0.81,0.16,0,0,97.05,2620.35,517.6
"walkean02",2004,27,4,"DAL","NBA","PF",82,2840,2.1,-9.7,0,0,0.23,0.63,0.14,0,0,653.2,1789.2,397.6
"walkean02",2005,28,5,"TOT","NBA","PF",77,2955,-9.4,-7.3,0,0,0.01,0.89,0.11,0,0,29.55,2629.95,325.05
"walkean02",2005,28,5,"ATL","NBA","PF",53,2128,-13.3,-5.8,0,0,0,0.86,0.13,0,0,0,1830.08,276.64
"walkean02",2005,28,5,"BOS","NBA","PF",24,827,0.4,-0.7,0,0,0.02,0.95,0.03,0,0,16.54,785.65,24.81
"walkean02",2006,29,6,"MIA","NBA","PF",82,2199,2.9,-3.2,0,0,0.33,0.66,0,0,0,725.67,1451.34,0
"walkean02",2007,30,7,"MIA","NBA","PF",78,1818,-0.5,0.3,0,0,0.19,0.79,0.02,0,0,345.42,1436.22,36.36
"walkean02",2008,31,8,"MIN","NBA","PF",46,892,-5,3.3,0,0,0.41,0.59,0,0,0,365.72,526.28,0
"burksan01",2005,24,1,"MEM","NBA","PG",24,219,-7.9,-11.4,0.92,0.08,0,0,0,201.48,17.52,0,0,0
"burksan01",2006,25,2,"MEM","NBA","PG",57,570,-0.8,-6.2,0.63,0.37,0,0,0,359.1,210.9,0,0,0
"daniean01",2001,25,1,"SAS","NBA","PG",79,2060,5.6,-7,0.36,0.6,0.04,0,0,741.6,1236,82.4,0,0
"daniean01",2002,26,2,"SAS","NBA","SG",82,2175,7.5,0.7,0.09,0.72,0.19,0,0,195.75,1566,413.25,0,0
"daniean01",2003,27,3,"POR","NBA","SG",67,872,0,-3.8,0.17,0.77,0.05,0,0,148.24,671.44,43.6,0,0
"daniean01",2004,28,4,"SEA","NBA","PG",71,1512,1.4,3.3,0.57,0.41,0.02,0,0,861.84,619.92,30.24,0,0
"daniean01",2005,29,5,"SEA","NBA","PG",75,2026,5.3,5.4,0.62,0.38,0,0,0,1256.12,769.88,0,0,0
"daniean01",2006,30,6,"WAS","NBA","SG",80,2283,2.9,2,0.14,0.84,0.02,0,0,319.62,1917.72,45.66,0,0
"daniean01",2007,31,7,"WAS","NBA","SG",80,1761,-0.5,0.4,0.46,0.54,0,0,0,810.06,950.94,0,0,0
"daniean01",2008,32,8,"WAS","NBA","PG",71,2161,0.7,2.5,0.95,0.05,0,0,0,2052.95,108.05,0,0,0
"daniean01",2009,33,9,"TOT","NBA","PG",74,1021,-12.4,-10.4,0.91,0.09,0,0,0,929.11,91.89,0,0,0
"daniean01",2009,33,9,"WAS","NBA","PG",13,288,-12.9,-5,0.95,0.05,0,0,0,273.6,14.4,0,0,0
"daniean01",2009,33,9,"NOH","NBA","PG",61,733,-12.2,-17.2,0.89,0.11,0,0,0,652.37,80.63,0,0,0
"daniean01",2011,35,10,"PHI","NBA","PG",4,35,20.5,19,1,0,0,0,0,35,0,0,0,0
"davisan01",2001,32,1,"TOR","NBA","C",78,2729,4.9,7.3,0,0,0,0.13,0.87,0,0,0,354.77,2374.23
"davisan01",2002,33,2,"TOR","NBA","PF",77,2978,-0.1,2,0,0,0.06,0.85,0.09,0,0,178.68,2531.3,268.02
"davisan01",2003,34,3,"TOR","NBA","C",53,1894,-3.1,6.7,0,0,0,0.28,0.72,0,0,0,530.32,1363.68
"davisan01",2004,35,4,"TOT","NBA","C",80,2570,-6.5,-1.9,0,0,0,0.11,0.89,0,0,0,282.7,2287.3
"davisan01",2004,35,4,"TOR","NBA","C",15,538,-8.5,-5.9,0,0,0,0.52,0.48,0,0,0,279.76,258.24
"davisan01",2004,35,4,"CHI","NBA","C",65,2032,-6,1.9,0,0,0,0,1,0,0,0,0,2032
"davisan01",2005,36,5,"CHI","NBA","PF",72,1843,0.3,-1.7,0,0,0,0.94,0.06,0,0,0,1732.42,110.58
"davisan01",2006,37,6,"TOT","NBA","PF-C",44,940,-9.7,-5,0,0,0,0.92,0.08,0,0,0,864.8,75.2
"davisan01",2006,37,6,"NYK","NBA","PF",36,749,-14.8,-9.6,0,0,0,0.92,0.08,0,0,0,689.08,59.92
"davisan01",2006,37,6,"TOR","NBA","C",8,191,11.4,15.5,0,0,0,0.95,0.05,0,0,0,181.45,9.55
"mcdyean01",2001,26,1,"DEN","NBA","PF",70,2555,0,6.5,0,0,0,0.93,0.07,0,0,0,2376.15,178.85
"mcdyean01",2002,27,2,"DEN","NBA","PF",10,236,-15.5,-9.5,0,0,0,0.87,0.13,0,0,0,205.32,30.68
"mcdyean01",2004,29,3,"TOT","NBA","PF",42,927,-0.3,2.9,0,0,0.06,0.85,0.09,0,0,55.62,787.95,83.43
"mcdyean01",2004,29,3,"NYK","NBA","PF",18,421,2.3,4.3,0,0,0.02,0.91,0.06,0,0,8.42,383.11,25.26
"mcdyean01",2004,29,3,"PHO","NBA","PF",24,506,-2.5,1.9,0,0,0.1,0.8,0.1,0,0,50.6,404.8,50.6
"mcdyean01",2005,30,4,"DET","NBA","PF",77,1797,0.2,-8,0,0,0,0.98,0.02,0,0,0,1761.06,35.94
"mcdyean01",2006,31,5,"DET","NBA","PF",82,1733,4.5,-6.3,0,0,0,0.97,0.03,0,0,0,1681.01,51.99
"mcdyean01",2007,32,6,"DET","NBA","PF",82,1729,8.7,7,0,0,0.01,0.96,0.03,0,0,17.29,1659.84,51.87
"mcdyean01",2008,33,7,"DET","NBA","PF",78,2285,7.2,-3.4,0,0,0,0.99,0.01,0,0,0,2262.15,22.85
"mcdyean01",2009,34,8,"DET","NBA","PF",62,1866,-2.1,-2.9,0,0,0,0.94,0.06,0,0,0,1754.04,111.96
"mcdyean01",2010,35,9,"SAS","NBA","PF",77,1617,7.2,2.6,0,0,0,0.95,0.05,0,0,0,1536.15,80.85
"mcdyean01",2011,36,10,"SAS","NBA","PF",73,1387,6.6,0.2,0,0,0,0.93,0.07,0,0,0,1289.91,97.09
"croshau01",2001,25,1,"IND","NBA","PF",81,1874,0,0.2,0,0,0.13,0.71,0.16,0,0,243.62,1330.54,299.84
"croshau01",2002,26,2,"IND","NBA","PF",76,1286,0.8,1,0,0,0.12,0.7,0.17,0,0,154.32,900.2,218.62
"croshau01",2003,27,3,"IND","NBA","PF",49,633,3,-0.7,0,0,0.1,0.82,0.09,0,0,63.3,519.06,56.97
"croshau01",2004,28,4,"IND","NBA","PF",77,1051,2.5,-5.6,0,0,0.03,0.71,0.26,0,0,31.53,746.21,273.26
"croshau01",2005,29,5,"IND","NBA","PF",73,1827,-5.8,-12.5,0,0,0.02,0.95,0.04,0,0,36.54,1735.65,73.08
