BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,SALARY,SALARY_PROP_CAP,AGE,EXPERIENCE,TEAM,POSITION,GAMES_PLAYED,MINUTES_PLAYED,ON_COURT_PLUS_MINUS,OFF_COURT_PLUS_MINUS,PROP_PG,PROP_SG,PROP_SF,PROP_PF,PROP_C,MINUTES_PG,MINUTES_SG,MINUTES_SF,MINUTES_PF,MINUTES_C,POSITION_MINUTES,POSITION_NUMERIC,ADVANCED_POSITION_CLUSTER,ORPM,DRPM,RPM,WINS
covinro01,2013-2014,-2.02666666666667,1.46666666666667,1.0,2.8333333333333304,4.4666666666666694,2.58,4671956.7875,0.0796188889977675,23,1,HOU,SF,7,34,27.6,22.9,0.0,0.0,0.53,0.48,0.0,0.0,0.0,18.02,16.32,0.0,SF,3.51,Wing,-1.35,0.11,-1.24,0.02
woltena01,2013-2014,-1.10666666666667,-3.60666666666667,,,,,4781379.963414635,0.08148366474232063,22,1,MIL,PG,58,1309,-1.2,11.5,0.45,0.55,0.01,0.0,0.0,589.05,719.95,13.09,0.0,0.0,SG,1.58,Guard,-1.53,1.57,0.04,1.92
oladivi01,2013-2014,-0.64,-0.20666666666666697,2.3266666666666698,0.673333333333333,5.573333333333331,2.2333333333333303,4763760.0,0.0811833875832921,21,1,ORL,PG,80,2487,-5.4,1.0,0.59,0.41,0.0,0.0,0.0,1467.33,1019.67,0.0,0.0,0.0,PG,1.41,Guard,-1.53,0.97,-0.56,2.73
hardati02,2013-2014,-5.02666666666667,-3.90666666666667,-1.7,0.4466666666666671,0.4933333333333329,-1.66,1196760.0,0.02039503059016,21,1,NYK,SG,81,1875,-6.0,-9.5,0.0,0.63,0.36,0.01,0.0,0.0,1181.25,675.0,18.75,0.0,SG,2.38,Wing,-1.5,-4.89,-6.39,-4.53
snellto01,2013-2014,-4.75333333333333,-0.893333333333333,-1.9,-0.846666666666667,-1.96666666666667,-1.4533333333333303,1409040.0,0.0240126791526781,22,1,CHI,SG,77,1231,-4.4,-9.4,0.0,0.88,0.11,0.0,0.0,0.0,1083.28,135.41,0.0,0.0,SG,2.09,Wing,-3.94,-1.69,-5.63,-2.37
frankja01,2013-2014,-3.3066666666666698,-3.57333333333333,,,,,4671956.7875,0.0796188889977675,22,1,MEM,SG,21,161,5.9,4.0,0.52,0.48,0.0,0.0,0.0,83.72,77.28,0.0,0.0,0.0,PG,1.48,Wing,-1.45,-0.81,-2.26,0.01
mccalra01,2013-2014,-2.64666666666667,-3.52,,,,,4781379.963414635,0.08148366474232063,22,1,SAC,PG,45,897,-5.1,-2.5,0.82,0.18,0.0,0.0,0.0,735.54,161.46,0.0,0.0,0.0,PG,1.18,Guard,0.4,-2.32,-1.92,0.23
bullore01,2013-2014,-3.38,-2.7733333333333303,-1.6066666666666698,-0.24,0.146666666666667,-1.8933333333333302,1149000.0,0.0195811107892091,22,1,LAC,SF,43,395,-1.5,-9.5,0.0,0.3,0.67,0.03,0.0,0.0,118.5,264.65,11.85,0.0,SF,2.73,Wing,-3.18,0.46,-2.72,-0.09
roberan03,2013-2014,-0.913333333333333,1.4333333333333302,0.5133333333333329,0.826666666666667,1.68,,1110840.0,0.0189307929582985,22,1,OKC,SG,40,399,6.1,-0.7,0.0,0.72,0.29,0.0,0.0,0.0,287.28,115.71,0.0,0.0,SG,2.31,Wing,-1.56,0.34,-1.22,0.29
pressph01,2013-2014,-2.99333333333333,-3.32,,,,,4781379.963414635,0.08148366474232063,22,1,BOS,PG,75,1132,-1.1,5.7,1.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.12,-1.17,-2.29,0.04
felixca01,2013-2014,-2.95333333333333,,,,,,4671956.7875,0.0796188889977675,23,1,CLE,SG,7,38,5.0,8.6,0.0,0.62,0.38,0.0,0.0,0.0,23.56,14.44,0.0,0.0,SG,2.38,Wing,-1.26,-0.82,-2.08,0.01
crabbal01,2013-2014,-2.55333333333333,-2.2866666666666697,-1.8333333333333302,-2.1,-0.586666666666667,-2.58666666666667,4671956.7875,0.0796188889977675,21,1,POR,SG,15,100,-0.1,-4.1,0.0,0.02,0.92,0.06,0.0,0.0,2.0,92.0,6.0,0.0,SF,3.04,Wing,-0.44,-1.04,-1.48,0.05
dienggo01,2013-2014,-2.13333333333333,0.34,2.51333333333333,2.41333333333333,-2.2066666666666697,-0.866666666666667,1352640.0,0.0230515175786908,24,1,MIN,C,60,818,-3.0,-7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,818.0,C,5.0,Big,-3.73,0.18,-3.55,-0.63
mclembe01,2013-2014,-4.72666666666667,0.34,-2.41333333333333,-4.60666666666667,-4.12,-2.7066666666666697,2895960.0,0.0493525792873089,20,1,SAC,SG,82,2187,-5.6,-5.6,0.0,0.91,0.09,0.0,0.0,0.0,1990.17,196.83,0.0,0.0,SG,2.09,Wing,-2.81,-2.68,-5.49,-4.29
zelleco01,2013-2014,-1.9333333333333302,3.03333333333333,1.6333333333333302,2.93333333333333,0.16,0.78,3857040.0,0.0657311815129774,21,1,CHA,C,82,1416,-2.5,-3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1416.0,C,5.0,Big,-3.04,0.79,-2.25,0.09
burketr01,2013-2014,-1.6533333333333302,-2.43333333333333,-2.7533333333333303,-5.39333333333333,-0.3666666666666671,-1.10666666666667,2438760.0,0.0415610354641354,21,1,UTA,PG,70,2262,-6.0,4.5,1.0,0.0,0.0,0.0,0.0,2262.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.02,-3.25,-1.23,1.54
dedmode01,2013-2014,-3.7,-1.49333333333333,-0.6466666666666671,2.10666666666667,0.573333333333333,1.46,5913314.28125,0.10077394436254879,24,1,TOT,C,31,390,-9.6,-6.0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,35.1,354.9,C,4.91,Big,-2.8699999999999997,0.32,-2.55,-0.05000000000000001
caldwke01,2013-2014,-1.24666666666667,0.5266666666666671,1.28,-0.1,0.706666666666667,-0.753333333333333,2653080.0,0.0452134494452871,20,1,DET,SG,80,1583,-1.5,4.3,0.06,0.91,0.03,0.0,0.0,94.98,1440.53,47.49,0.0,0.0,SG,1.97,Wing,-1.8,0.98,-0.82,1.55
anticpe01,2013-2014,0.5333333333333329,-0.0066666666666667105,,,,,5913314.28125,0.10077394436254879,31,1,ATL,C,50,925,5.3,7.3,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,83.25,841.75,C,4.91,Big,-0.89,2.39,1.5,2.21
datomlu01,2013-2014,-2.82,-0.7,,,,,4671956.7875,0.0796188889977675,26,1,DET,SF,34,238,8.0,12.8,0.0,0.18,0.82,0.0,0.0,0.0,42.84,195.16,0.0,0.0,SF,2.82,Wing,-0.87,0.14,-0.73,0.24
porteot01,2013-2014,-4.59333333333333,0.686666666666667,1.6066666666666698,3.6733333333333302,4.5066666666666695,0.993333333333333,4278000.0,0.0729051278992485,20,1,WAS,SF,37,319,-3.3,-4.9,0.0,0.72,0.28,0.0,0.0,0.0,229.68,89.32,0.0,0.0,SG,2.28,Wing,-2.69,-0.8,-3.49,-0.21
lenal01,2013-2014,-4.13333333333333,-0.826666666666667,-2.38,-2.12666666666667,-0.48,-0.23333333333333303,3492720.0,0.0595224867499446,20,1,PHO,C,42,362,-8.1,-11.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,362.0,C,5.0,Big,-3.02,-0.23,-3.25,-0.21
cartemi01,2013-2014,-2.1,-1.74666666666667,-1.17333333333333,-1.9333333333333302,-1.08,-2.02666666666667,2200920.0,0.0375077966563847,22,1,PHI,PG,70,2414,-9.3,3.6,0.97,0.03,0.0,0.0,0.0,2341.58,72.42,0.0,0.0,0.0,PG,1.03,Guard,-0.95,-2.1,-3.05,-1.11
larkish01,2013-2014,-3.2533333333333303,-3.6866666666666696,-2.64666666666667,-1.49333333333333,,,1536960.0,0.0261926754034663,21,1,DAL,PG,48,489,7.6,5.9,1.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.45,-1.08,-2.53,-0.05
garneke01,2013-2014,1.9133333333333302,0.5333333333333329,1.53333333333333,,,,12443735.0,0.212064537568807,37,14,BRK,C,54,1109,-1.6,-1.2,0.0,0.0,0.0,0.23,0.77,0.0,0.0,0.0,255.07,853.93,C,4.77,Big,-2.78,6.6,3.82,4.02
ginobma01,2013-2014,4.94666666666667,2.7533333333333303,3.8066666666666698,2.2533333333333303,-0.9733333333333329,,7500000.0,0.127814039094054,36,12,SAS,SG,68,1550,12.8,7.7,0.02,0.93,0.05,0.0,0.0,31.0,1441.5,77.5,0.0,0.0,SG,2.03,Wing,5.07,0.35,5.42,7.68
bassbr01,2013-2014,-1.68,-1.11333333333333,0.5,-2.0,,,6450000.0,0.10992007362088699,28,9,BOS,PF,82,2266,-8.2,-7.2,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0,2198.02,45.32,PF,3.98,Big,-1.49,-0.43,-1.92,0.61
blatcan01,2013-2014,-0.10666666666666699,,,,,,1375604.0,0.023442867124525,27,9,BRK,PF,73,1618,0.6,2.3,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,533.94,1084.06,C,4.67,Big,-0.63,0.42,-0.21,2.11
bogutan01,2013-2014,2.84,3.47333333333333,3.64,0.12,0.0866666666666667,,14000000.0,0.238586206308901,29,9,GSW,C,67,1769,9.3,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1769.0,C,5.0,Big,-3.1,5.16,2.06,5.03
bynuman01,2013-2014,-1.36,,,,,,6000000.0,0.10225123127524302,26,8,TOT,C,26,516,-13.3,-14.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,516.0,C,5.0,Big,-2.89,2.55,-0.34,0.65
ellismo01,2013-2014,0.933333333333333,1.24666666666667,0.4866666666666671,-2.74,,,8000000.0,0.136334975033658,28,9,DAL,SG,82,3023,0.5,-8.4,0.04,0.95,0.01,0.0,0.0,120.92,2871.85,30.23,0.0,0.0,SG,1.97,Guard,2.92,-1.52,1.4,7.04
feltora01,2013-2014,0.293333333333333,-3.7933333333333303,-1.4466666666666699,-1.8533333333333302,-1.97333333333333,-2.12666666666667,3637073.0,0.0619825320813238,29,9,NYK,PG,65,2017,0.1,2.4,1.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.13,-1.24,0.89,3.85
fryech01,2013-2014,3.76,-1.23333333333333,2.62,0.4933333333333329,-0.146666666666667,-3.7266666666666697,6400000.0,0.10906798002692598,30,8,PHO,PF,82,2312,5.7,7.6,0.0,0.0,0.0,0.59,0.41,0.0,0.0,0.0,1364.08,947.92,PF,4.41,Big,3.92,1.17,5.09,10.83
garcifr01,2013-2014,-1.44,-3.36666666666667,,,,,1265977.0,0.0215746178360231,32,9,HOU,SF,55,1083,2.0,-3.9,0.0,0.34,0.65,0.01,0.0,0.0,368.22,703.95,10.83,0.0,SF,2.67,Wing,-2.52,0.46,-2.06,0.2
gortama01,2013-2014,3.08,2.24,1.6133333333333302,0.0533333333333333,0.0533333333333333,-1.3,7727280.0,0.13168731573476,29,7,WAS,C,81,2655,5.0,11.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2655.0,C,5.0,Big,0.12,4.0,4.12,10.37
grangda01,2013-2014,0.34,-3.96,,,,,14021788.0,0.23895751461340498,30,9,TOT,SF,41,847,4.7,-1.4,0.0,0.0,0.95,0.05,0.0,0.0,0.0,804.65,42.35,0.0,SF,3.05,Wing,0.61,1.3,1.91,2.27
greenge01,2013-2014,-0.693333333333333,-2.8266666666666698,-2.10666666666667,-3.39333333333333,-1.14666666666667,-2.1733333333333302,3500000.0,0.0596465515772252,28,7,PHO,SG,82,2330,0.0,-6.3,0.0,0.78,0.22,0.0,0.0,0.0,1817.4,512.6,0.0,0.0,SG,2.22,Wing,-0.43,-1.11,-1.54,1.2
ilyaser01,2013-2014,-1.28,-0.806666666666667,-1.48,0.98,0.6466666666666671,0.613333333333333,7900000.0,0.134630787845737,26,6,MIL,PF,55,1478,-9.3,-0.6,0.0,0.0,0.02,0.96,0.02,0.0,0.0,29.56,1418.88,29.56,PF,4.0,Wing,-0.25,-0.07,-0.32,1.83
jackja01,2013-2014,-2.9,-2.93333333333333,-1.30666666666667,-4.32666666666667,-1.72666666666667,,6300000.0,0.10736379283900502,30,9,CLE,PG,80,2252,-5.5,-4.6,0.5,0.5,0.0,0.0,0.0,1126.0,1126.0,0.0,0.0,0.0,PG,1.5,Guard,-1.59,-1.61,-3.2,-1.16
johnsam01,2013-2014,3.94,1.82,2.96666666666667,3.2666666666666697,2.15333333333333,-1.44,6500000.0,0.11077216721484698,26,9,TOR,PF,77,2214,4.7,2.3,0.0,0.0,0.02,0.84,0.14,0.0,0.0,44.28,1859.76,309.96,PF,4.12,Big,1.47,3.14,4.61,9.22
leeda02,2013-2014,1.08,0.5,0.22,1.8133333333333301,,,13878000.0,0.236507097939638,30,9,GSW,PF,69,2288,9.8,11.2,0.0,0.0,0.0,0.81,0.19,0.0,0.0,0.0,1853.28,434.72,PF,4.19,Big,-0.13,1.35,1.22,5.24
mahinia01,2013-2014,-0.686666666666667,-0.9,2.16,0.86,-0.5933333333333329,-0.833333333333333,4000000.0,0.0681674875168288,27,6,IND,C,77,1248,1.3,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1248.0,C,5.0,Big,-4.93,3.75,-1.18,0.89
maxieja01,2013-2014,-2.18,-3.34666666666667,,,,,2500000.0,0.042604679698018,30,9,ORL,PF,34,488,-9.9,-4.7,0.0,0.0,0.14,0.77,0.08,0.0,0.0,68.32,375.76,39.04,PF,3.9,Big,-3.25,2.48,-0.77,0.48
milescj01,2013-2014,0.966666666666667,0.953333333333333,-1.10666666666667,0.0666666666666667,-0.4,-2.7466666666666697,2225000.0,0.037918164931235995,26,9,CLE,SG,51,984,1.7,6.9,0.0,0.6,0.39,0.01,0.0,0.0,590.4,383.76,9.84,0.0,SG,2.41,Wing,0.89,0.21,1.1,2.12
paulch01,2013-2014,7.78666666666667,7.11333333333333,8.32666666666667,8.21333333333333,7.02666666666667,4.12666666666667,18668431.0,0.31814500928782,28,9,LAC,PG,62,2171,11.1,9.1,1.0,0.0,0.0,0.0,0.0,2171.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,6.03,1.95,7.98,14.47
robinna01,2013-2014,0.0066666666666666706,-4.20666666666667,,,,,2016000.0,0.0343564137084817,29,9,DEN,PG,44,866,5.6,9.8,1.0,0.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.0,-1.89,0.11,1.34
turiaro01,2013-2014,-0.3533333333333329,-3.3133333333333304,,,,,1500000.0,0.0255628078188108,31,9,MIN,C,31,606,-1.4,-4.6,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,12.12,593.88,C,4.98,Big,-4.1,2.72,-1.38,0.37
villach01,2013-2014,-3.3266666666666698,-2.63333333333333,-2.96666666666667,,,,8580000.0,0.14621926072359803,29,9,DET,PF,20,180,-21.0,-17.7,0.0,0.0,0.04,0.76,0.2,0.0,0.0,7.2,136.8,36.0,PF,4.16,Wing,-1.46,-0.93,-2.39,0.0
webstma02,2013-2014,-0.626666666666667,-6.22666666666667,,,,,5150000.0,0.0877656401779171,27,9,WAS,SF,78,2157,-0.1,-2.8,0.0,0.44,0.56,0.01,0.0,0.0,949.08,1207.92,21.57,0.0,SF,2.6,Wing,1.97,-2.86,-0.89,1.88
willima02,2013-2014,0.02,0.62,2.68,0.0066666666666666706,1.58,0.42,7500000.0,0.127814039094054,27,9,UTA,PF,66,1674,-5.8,3.8,0.0,0.0,0.02,0.95,0.03,0.0,0.0,33.48,1590.3,50.22,PF,4.01,Wing,-0.32,0.25,-0.07,2.31
willide01,2013-2014,2.53333333333333,1.30666666666667,0.16,-0.913333333333333,,,18466130.0,0.314697421564785,29,9,BRK,PG,64,2059,4.8,11.7,0.87,0.13,0.0,0.0,0.0,1791.33,267.67,0.0,0.0,0.0,PG,1.13,Guard,4.87,-1.67,3.2,6.89
willilo02,2013-2014,-1.9533333333333303,1.98,-1.1,1.58,0.74,0.0666666666666667,5225000.0,0.0890437805688577,27,9,ATL,PG,60,1445,-5.7,-8.4,0.84,0.16,0.0,0.0,0.0,1213.8,231.2,0.0,0.0,0.0,PG,1.16,Guard,1.7,-3.73,-2.03,0.28
caldejo01,2013-2014,-0.693333333333333,-3.7466666666666697,0.11333333333333301,-3.40666666666667,-0.1,-4.79333333333333,6791570.0,0.115741065798667,32,9,DAL,PG,81,2468,-0.9,-8.7,0.95,0.05,0.0,0.0,0.0,2344.6,123.4,0.0,0.0,0.0,PG,1.05,Guard,1.87,-3.56,-1.69,1.02
pricero01,2013-2014,-3.1866666666666696,-0.293333333333333,-0.11333333333333301,-2.64666666666667,,,1265977.0,0.0215746178360231,30,9,ORL,SG,31,377,-2.8,3.3,0.6,0.39,0.01,0.0,0.0,226.2,147.03,3.77,0.0,0.0,PG,1.41,Guard,-3.09,0.21,-2.88,-0.12
randosh01,2013-2014,-1.21333333333333,-3.64,,,,,5913314.28125,0.10077394436254879,30,7,PHO,PF,14,95,23.1,21.0,0.0,0.0,0.0,0.91,0.09,0.0,0.0,0.0,86.45,8.55,PF,4.09,Big,-0.48,1.31,0.83,0.19
bynumwi01,2013-2014,-4.66,,,,,,2790343.0,0.0475526679050427,31,7,DET,PG,56,1054,-5.4,-1.9,0.8,0.2,0.0,0.0,0.0,843.2,210.8,0.0,0.0,0.0,PG,1.2,Guard,-1.67,-3.57,-5.24,-1.93
hayesch01,2013-2014,0.2,-0.3,,,,,5722500.0,0.0975221118287633,30,9,TOT,C,61,754,5.5,5.8,0.0,0.0,0.0,0.17,0.84,0.0,0.0,0.0,128.18,633.36,C,4.88,Big,-1.84,2.44,0.6,1.36
lucasjo02,2013-2014,-5.08666666666667,-4.77333333333333,-3.14,,,,1600000.0,0.0272669950067315,31,6,UTA,PG,42,591,-15.6,-9.0,1.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-2.38,-1.75,-4.13,-0.64
nedovne01,2013-2014,-6.61333333333333,,,,,,1056720.0,0.0180084868521958,22,1,GSW,SG,24,142,-23.6,-29.7,0.58,0.42,0.0,0.0,0.0,82.36,59.64,0.0,0.0,0.0,PG,1.42,Guard,-2.67,-1.95,-4.62,-0.21
karasse01,2013-2014,-5.87333333333333,-0.64,-2.95333333333333,,,,1467840.0,0.0250147412191755,20,1,CLE,SF,22,156,-15.7,-12.7,0.0,0.11,0.82,0.07,0.0,0.0,17.16,127.92,10.92,0.0,SF,2.96,Wing,-3.59,-1.47,-5.06,-0.27
baynear01,2013-2014,-1.50666666666667,-0.253333333333333,-0.726666666666667,-0.28,-0.2,0.4866666666666671,788872.0,0.013443855553093999,27,2,SAS,C,53,491,3.8,-5.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,49.1,441.9,C,4.9,Big,-1.56,1.3,-0.26,0.65
aldrila01,2013-2014,3.51333333333333,2.8066666666666698,2.03333333333333,0.9733333333333329,3.1933333333333302,1.52666666666667,14128000.0,0.24076756590943899,28,8,POR,PF,69,2498,7.2,8.8,0.0,0.0,0.0,0.89,0.11,0.0,0.0,0.0,2223.22,274.78,PF,4.11,Big,1.89,3.23,5.12,11.64
bargnan01,2013-2014,-3.76,-4.76,,,,,11862500.0,0.20215920516709598,28,8,NYK,C,42,1257,-6.6,-8.1,0.0,0.0,0.0,0.22,0.78,0.0,0.0,0.0,276.54,980.46,C,4.78,Big,-3.31,-1.13,-4.44,-1.57
ledori01,2013-2014,-3.7333333333333303,-4.22,,,,,4671956.7875,0.0796188889977675,21,1,DAL,SG,11,33,12.5,10.1,0.0,0.28,0.67,0.05,0.0,0.0,9.24,22.11,1.65,0.0,SF,2.77,Wing,-1.36,-0.64,-2.0,0.01
adamsst01,2013-2014,-2.3333333333333304,-0.653333333333333,2.2666666666666697,1.12,2.02666666666667,2.10666666666667,2090880.0,0.0356325090747968,20,1,OKC,C,81,1197,3.3,-5.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,11.97,1185.03,C,4.99,Big,-3.35,-0.3,-3.65,-0.99
goodwar01,2013-2014,-5.2,-5.80666666666667,-5.71333333333333,,,,1064400.0,0.0181393684282282,19,1,PHO,SG,52,533,-8.1,-12.3,0.04,0.91,0.05,0.0,0.0,21.32,485.03,26.65,0.0,0.0,SG,2.01,Wing,-3.71,-1.94,-5.65,-1.14
bennean01,2013-2014,-5.93333333333333,-6.26,-2.36666666666667,,,,5324280.0,0.0907356976090254,20,1,CLE,PF,52,663,-6.3,-3.4,0.0,0.0,0.13,0.86,0.0,0.0,0.0,86.19,570.18,0.0,PF,3.83,Wing,-3.31,-1.94,-5.25,-1.22
brownsh01,2013-2014,-6.06,,,,,,3500000.0,0.0596465515772252,28,8,TOT,SG,29,251,-11.9,-16.1,0.0,0.94,0.06,0.0,0.0,0.0,235.94,15.06,0.0,0.0,SG,2.06,Wing,-2.13,-3.46,-5.59,-0.52
muhamsh01,2013-2014,-5.32,-1.8866666666666698,-5.06666666666667,-3.96666666666667,-4.68,,1887120.0,0.0321600572606895,21,1,MIN,SG,37,290,-11.8,-15.5,0.0,0.7,0.3,0.0,0.0,0.0,203.0,87.0,0.0,0.0,SG,2.3,Wing,-1.99,-2.89,-4.88,-0.46
farmajo01,2013-2014,-2.36,-2.34,,,,,1106941.0,0.0188643466998415,27,7,LAL,PG,41,912,-4.6,1.9,1.0,0.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,0.64,-3.63,-2.99,-0.38
foyera01,2013-2014,-0.5466666666666671,-3.2866666666666697,-2.2466666666666697,-4.0466666666666695,,,3000000.0,0.0511256156376216,30,8,DEN,SG,81,2485,-3.1,-2.5,0.17,0.72,0.11,0.0,0.0,422.45,1789.2,273.35,0.0,0.0,SG,1.94,Wing,-0.05,-1.22,-1.27,1.76
freeljo01,2013-2014,-1.5466666666666697,-0.826666666666667,,,,,2897976.0,0.0493869357010174,26,2,POR,C,52,727,1.9,-2.4,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,50.89,676.11,C,4.93,Big,-3.0,1.03,-1.97,0.17
gayru01,2013-2014,1.32,0.9733333333333329,-0.02,1.4,0.28,1.8533333333333302,17888931.0,0.304860870157978,27,8,TOT,SF,73,2531,-1.7,-2.8,0.0,0.08,0.77,0.15,0.0,0.0,202.48,1948.87,379.65,0.0,SF,3.07,Wing,0.68,0.85,1.53,6.07
holliry01,2013-2014,0.0933333333333333,-1.27333333333333,,,,,1186459.0,0.0202194822679323,29,8,LAC,PF,61,482,5.4,-1.9,0.0,0.0,0.0,0.16,0.84,0.0,0.0,0.0,77.12,404.88,C,4.84,Big,-3.62,3.91,0.29,0.81
lowryky01,2013-2014,4.8,3.7533333333333303,6.81333333333333,6.12,5.42,4.12666666666667,6210000.0,0.105830024369877,27,8,TOR,PG,79,2862,4.8,4.2,1.0,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,3.84,0.41,4.25,11.56
millspa01,2013-2014,2.43333333333333,4.79333333333333,5.26,3.95333333333333,1.2933333333333301,3.6666666666666696,9500000.0,0.161897782852469,28,8,ATL,PF,74,2482,2.3,6.9,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,2308.26,173.74,PF,4.07,Big,0.04,2.06,2.1,6.84
novakst01,2013-2014,1.0,-3.64,,,,,3750000.0,0.063907019547027,30,8,TOR,PF,54,540,1.5,-2.6,0.0,0.0,0.03,0.67,0.3,0.0,0.0,16.2,361.8,162.0,PF,4.27,Wing,2.01,-0.26,1.75,1.34
redicjj01,2013-2014,0.606666666666667,1.16666666666667,0.4733333333333329,-0.28666666666666696,0.3666666666666671,0.56,6300000.0,0.10736379283900502,29,8,LAC,SG,35,987,9.0,2.6,0.11,0.88,0.02,0.0,0.0,108.57,868.56,19.74,0.0,0.0,SG,1.93,Wing,3.37,-2.86,0.51,1.81
rondora01,2013-2014,-0.62,-2.3066666666666698,0.5333333333333329,-1.12666666666667,-1.01333333333333,-2.96,11954545.0,0.20372782426421698,27,8,BOS,PG,30,998,-10.0,-6.5,0.98,0.02,0.0,0.0,0.0,978.04,19.96,0.0,0.0,0.0,PG,1.02,Guard,0.99,-1.92,-0.93,0.89
sefolth01,2013-2014,0.686666666666667,2.1666666666666696,0.133333333333333,0.626666666666667,1.52,1.2,3900000.0,0.0664633003289081,29,8,OKC,SG,61,1584,3.9,-4.8,0.0,0.81,0.19,0.0,0.0,0.0,1283.04,300.96,0.0,0.0,SG,2.19,Wing,-1.32,1.95,0.63,3.03
goberru01,2013-2014,-2.94,3.2466666666666697,2.7933333333333303,6.18,3.98,5.46,1078800.0,0.0183847713832887,21,1,UTA,C,45,434,-2.6,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,434.0,C,5.0,Big,-4.05,1.79,-2.26,0.02
antetgi01,2013-2014,-1.36,0.746666666666667,1.54,5.34,4.75333333333333,7.9533333333333305,1792560.0,0.0305485778557917,19,1,MIL,SF,77,1897,-5.3,7.1,0.0,0.01,0.74,0.24,0.0,0.0,18.97,1403.78,455.28,0.0,SF,3.2,Wing,0.66,-1.8,-1.14,1.4
schrode01,2013-2014,-8.3,-3.2733333333333303,-0.0866666666666667,-1.8666666666666698,-1.4266666666666699,-2.1,1348200.0,0.0229758516675472,20,1,ATL,PG,49,641,-15.2,-17.6,1.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-3.28,-5.02,-8.3,-2.35
tuckepj01,2013-2014,0.633333333333333,-0.0133333333333334,0.266666666666667,1.02666666666667,0.806666666666667,1.14666666666667,884293.0,0.0150700080096798,28,3,PHO,SF,81,2490,2.1,-1.1,0.0,0.03,0.92,0.06,0.0,0.0,74.7,2290.8,149.4,0.0,SF,3.06,Wing,-0.25,0.05,-0.2,3.41
favervi01,2013-2014,-3.58,,,,,,5913314.28125,0.10077394436254879,25,1,BOS,C,37,488,-10.0,-5.5,0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,68.32,419.68,C,4.86,Big,-4.32,0.5,-3.82,-0.44
radulmi01,2013-2014,-2.59333333333333,-5.08,,,,,5913314.28125,0.10077394436254879,26,1,MIL,C,48,465,-6.6,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,465.0,C,5.0,Big,-2.47,-0.27,-2.74,-0.11
bareajo01,2013-2014,-3.35333333333333,0.02,-2.8,-1.11333333333333,-0.52,-0.82,4687000.0,0.0798752534978442,29,8,MIN,PG,79,1471,-3.4,-9.3,1.0,0.0,0.0,0.0,0.0,1471.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.9,-1.33,-3.23,-0.81
harrial01,2013-2014,-1.96,,,,,,4973807.0,0.08476298164590401,33,14,WAS,PF,34,511,3.8,3.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0,480.34,30.66,PF,4.06,Wing,-0.77,0.13,-0.64,0.53
afflaar01,2013-2014,-2.3266666666666698,-2.55333333333333,-2.96666666666667,-4.02,-4.8,,7312500.0,0.124618688116703,28,7,ORL,SG,73,2552,-7.6,-5.0,0.0,0.49,0.51,0.01,0.0,0.0,1250.48,1301.52,25.52,0.0,SF,2.55,Wing,-0.24,-2.95,-3.19,-1.3
